95;"1AHIF";"NIJ";"SOPK";"C4.14";4;6;;
95;"1AHIF";"PC";"SOPK";"C4.14";4;6;;
96;"1CHIF";"MAY";"SOPK";"C5.10";1;5;;
96;"1CHIF";"SO";"SOPK";"C5.10";1;5;;
97;"2BHIF";"LC";"POS1";"C3.09";4;1;;
4481;"1CHIF";"SCG";"POS1x";"B4.15MF";1;1;;
4481;"1CHIF";"SCG";"POS1x";"B4.15MF";1;2;;
4481;"1CHIF";"SCG";"POS1x";"B4.15MF";1;3;;
4481;"1CHIF";"RX";"POS1y";"B4.16MF";1;1;;
4481;"1CHIF";"RX";"POS1y";"B4.16MF";1;2;;
4481;"1CHIF";"RX";"POS1y";"B4.16MF";1;3;;
4481;"1CHIF";"PUZ";"POS1z";"B4.17MF";1;1;;
4481;"1CHIF";"PUZ";"POS1z";"B4.17MF";1;2;;
4481;"1CHIF";"PUZ";"POS1z";"B4.17MF";1;3;;
98;"1CHIF";"SCG";"POS1x";"B4.15MF";1;1;;
98;"1CHIF";"SCG";"POS1x";"B4.15MF";1;2;;
98;"1CHIF";"SCG";"POS1x";"B4.15MF";1;3;;
98;"1CHIF";"SRM";"POS1y";"B4.16MF";1;1;;
98;"1CHIF";"SRM";"POS1y";"B4.16MF";1;2;;
98;"1CHIF";"SRM";"POS1y";"B4.16MF";1;3;;
98;"1CHIF";"PUZ";"POS1z";"B4.17MF";1;1;;
98;"1CHIF";"PUZ";"POS1z";"B4.17MF";1;2;;
98;"1CHIF";"PUZ";"POS1z";"B4.17MF";1;3;;
106;"3BBIF";"HAS";"E1";"C3.11";2;15;;
106;"3BBIF";"HAS";"E1";"C3.11";2;16;;
109;"1EHIF";"SAC";"SOPK";"C4.14";2;6;;
109;"1EHIF";"ZUM";"SOPK";"C4.14";2;6;;
110;"1AFITN";"HOM";"NWG2";"C2.14";2;2;;
111;"1AFITN";"NWV";"INSYx";"B3.08MF";1;3;;
111;"1AFITN";"NWV";"INSYx";"B3.08MF";1;4;;
111;"1AFITN";"NWV";"INSYx";"B3.08MF";1;5;;
111;"1AFITN";"IR";"INSYy";"B3.08MF";1;3;;
111;"1AFITN";"IR";"INSYy";"B3.08MF";1;4;;
111;"1AFITN";"IR";"INSYy";"B3.08MF";1;5;;
112;"2AHIF";"SCG";"POS1x";"C4.07";4;2;;
112;"2AHIF";"SCG";"POS1x";"C4.07";4;3;;
112;"2AHIF";"SCG";"POS1x";"C4.07";4;4;;
112;"2AHIF";"PUZ";"POS1y";"C4.07";4;2;;
112;"2AHIF";"PUZ";"POS1y";"C4.07";4;3;;
112;"2AHIF";"PUZ";"POS1y";"C4.07";4;4;;
113;"1AFITN";"NWV";"MEDTx";"B4.15MF";1;8;;
113;"1AFITN";"NWV";"MEDTx";"B4.15MF";1;9;;
113;"1AFITN";"RT";"MEDTy";"B4.17MF";1;8;;
113;"1AFITN";"RT";"MEDTy";"B4.17MF";1;9;;
4474;"2DHIF";"RX";"POS1x";"C3.09";5;4;;
4474;"2DHIF";"RX";"POS1x";"C3.09";5;5;;
4474;"2DHIF";"RX";"POS1x";"C3.09";5;6;;
4474;"2DHIF";"MIP";"POS1y";"C3.09";5;4;;
4474;"2DHIF";"MIP";"POS1y";"C3.09";5;5;;
4474;"2DHIF";"MIP";"POS1y";"C3.09";5;6;;
114;"2DHIF";"NIJ";"POS1x";"C3.09";5;3;;
114;"2DHIF";"NIJ";"POS1x";"C3.09";5;4;;
114;"2DHIF";"NIJ";"POS1x";"C3.09";5;5;;
114;"2DHIF";"MIP";"POS1y";"C3.09";5;3;;
114;"2DHIF";"MIP";"POS1y";"C3.09";5;4;;
114;"2DHIF";"MIP";"POS1y";"C3.09";5;5;;
4479;"1BHIF";"SCG";"POS1x";"B4.15MF";2;1;;
4479;"1BHIF";"SCG";"POS1x";"B4.15MF";2;2;;
4479;"1BHIF";"SCG";"POS1x";"B4.15MF";2;3;;
4479;"1BHIF";"RX";"POS1y";"B4.16MF";2;1;;
4479;"1BHIF";"RX";"POS1y";"B4.16MF";2;2;;
4479;"1BHIF";"RX";"POS1y";"B4.16MF";2;3;;
4479;"1BHIF";"JEL";"POS1z";"B4.17MF";2;1;;
4479;"1BHIF";"JEL";"POS1z";"B4.17MF";2;2;;
4479;"1BHIF";"JEL";"POS1z";"B4.17MF";2;3;;
115;"1BHIF";"SCG";"POS1x";"B4.15MF";2;1;;
115;"1BHIF";"SCG";"POS1x";"B4.15MF";2;2;;
115;"1BHIF";"SCG";"POS1x";"B4.15MF";2;3;;
115;"1BHIF";"PUZ";"POS1y";"B4.16MF";2;1;;
115;"1BHIF";"PUZ";"POS1y";"B4.16MF";2;2;;
115;"1BHIF";"PUZ";"POS1y";"B4.16MF";2;3;;
115;"1BHIF";"JEL";"POS1z";"B4.17MF";2;1;;
115;"1BHIF";"JEL";"POS1z";"B4.17MF";2;2;;
115;"1BHIF";"JEL";"POS1z";"B4.17MF";2;3;;
117;"2AHMNA";"BEC";"MPAN";"A3.13";2;6;;
117;"2AHMNA";"BEC";"MPAN";"A3.13";2;7;;
117;"2AHMNA";"LAM";"MPAN";"A3.13";2;6;;
117;"2AHMNA";"LAM";"MPAN";"A3.13";2;7;;
118;"5ACMNA";"HAM";"MTIN";"A3.19";1;11;;
118;"5ACMNA";"HAM";"MTIN";"A3.19";1;12;;
118;"5ACMNA";"DOB";"MTIN";"A3.19";1;11;;
118;"5ACMNA";"DOB";"MTIN";"A3.19";1;12;;
119;"5ACMNA";"SCR";"MTIN";"A3.19";3;13;;
119;"5ACMNA";"SCR";"MTIN";"A3.19";3;14;;
119;"5ACMNA";"HIL";"MTIN";"A3.19";3;13;;
119;"5ACMNA";"HIL";"MTIN";"A3.19";3;14;;
120;"5ACMNA";"KNT";"MTKG";"A3.19";2;13;;
120;"5ACMNA";"KNT";"MTKG";"A3.19";2;14;;
121;"5ACMNA";"SJ";"MTKG";"A3.19";2;13;;
121;"5ACMNA";"SJ";"MTKG";"A3.19";2;14;;
122;"5ACMNA";"SCJ";"MGAN";"A3.19";1;13;;
122;"5ACMNA";"SCJ";"MGAN";"A3.19";1;14;;
122;"5ACMNA";"SCJ";"MGAN";"A3.19";1;15;;
122;"5ACMNA";"FER";"MGAN";"A3.19";1;13;;
122;"5ACMNA";"FER";"MGAN";"A3.19";1;14;;
122;"5ACMNA";"FER";"MGAN";"A3.19";1;15;;
123;"5ACMNA";"BIN";"MGAN";"A3.19";2;15;;
123;"5ACMNA";"BIN";"MGAN";"A3.19";2;16;;
123;"5ACMNA";"TRM";"MGAN";"A3.19";2;15;;
123;"5ACMNA";"TRM";"MGAN";"A3.19";2;16;;
124;"2AHMNA";"KDC";"GGP";"A3.13";3;1;;
124;"2AHMNA";"KDC";"GGP";"A3.13";3;2;;
126;"4AHIF";"SWH";"NVS1x";"B3.11NW";1;9;;
126;"4AHIF";"SWH";"NVS1x";"B3.11NW";1;10;;
126;"4AHIF";"KEM";"NVS1y";"B3.12NW";1;9;;
126;"4AHIF";"KEM";"NVS1y";"B3.12NW";1;10;;
127;"1AHIF";"HOV";"TINF_1";"C4.14";3;1;;
136;"1AHIF";"NIJ";"POS1";"C5.09";4;2;;
136;"1AHIF";"NIJ";"POS1";"C5.09";4;3;;
4480;"1BHIF";"RX";"POS1";"C5.09";5;2;;
4480;"1BHIF";"RX";"POS1";"C5.09";5;3;;
137;"1BHIF";"HOV";"POS1";"C5.09";5;2;;
137;"1BHIF";"HOV";"POS1";"C5.09";5;3;;
138;"1CHIF";"SCG";"POS1";"C5.10";2;7;;
138;"1CHIF";"SCG";"POS1";"C5.10";2;8;;
139;"2AHMNA";"KY";"AM";"A3.13";1;6;;
139;"2AHMNA";"KY";"AM";"A3.13";1;7;;
140;"1EHIF";"SK";"POS1";"C4.14";1;1;;
140;"1EHIF";"SK";"POS1";"C4.14";1;2;;
141;"1EHIF";"PUZ";"POS1x";"B4.15MF";2;9;;
141;"1EHIF";"PUZ";"POS1x";"B4.15MF";2;10;;
141;"1EHIF";"PUZ";"POS1x";"B4.15MF";2;11;;
141;"1EHIF";"SK";"POS1y";"B3.07MM";2;9;;
141;"1EHIF";"SK";"POS1y";"B3.07MM";2;10;;
141;"1EHIF";"SK";"POS1y";"B3.07MM";2;11;;
141;"1EHIF";"LC";"POS1z";"B4.17MF";2;9;;
141;"1EHIF";"LC";"POS1z";"B4.17MF";2;10;;
141;"1EHIF";"LC";"POS1z";"B4.17MF";2;11;;
4477;"2DHIF";"RX";"POS1";"C5.06";1;6;;
142;"2DHIF";"NIJ";"POS1";"C5.10";4;7;;
143;"2CHIF";"MIP";"POS1";"C4.08";4;1;;
144;"1AVIF";"MAY";"GINF";"B3.08MF";2;15;;
144;"1AVIF";"MAY";"GINF";"B3.08MF";2;16;;
144;"1AVIF";"MOH";"GINF";"B3.08MF";2;15;;
144;"1AVIF";"MOH";"GINF";"B3.08MF";2;16;;
145;"4AHWIT";"BI";"RK";"A1.05";1;8;;
146;"1AO";"SEM";"E1";"C2.11";1;4;;
146;"1AO";"SEM";"E1";"C2.11";1;6;;
146;"1AO";"SEM";"E1";"C2.11";3;5;;
147;"1AO";"SEM";"E1";"C2.11";1;5;;
147;"1AO";"SEM";"E1";"C2.11";3;3;;
147;"1AO";"SEM";"E1";"C2.11";3;4;;
148;"1AO";"OEM";"GUG";"C2.11";3;9;;
148;"1AO";"OEM";"GUG";"C2.11";3;10;;
150;"1AO";"PUH";"NWG";"A1.06";5;3;;
179;"3BBIF";"SB";"AM";"C3.14";1;12;;
179;"3BBIF";"SB";"AM";"C3.14";1;13;;
179;"3BBIF";"SB";"AM";"C3.14";4;15;;
179;"3BBIF";"SB";"AM";"C3.14";4;16;;
